epoch,total_loss,pde_loss,ic_loss,bc_loss,data_loss,eta,lambda_f,k,C_f
6.821000000000000000e+03,3.492841124534606934e-01,7.020797114819288254e-03,5.302260979078710079e-04,1.096033258363604546e-03,1.866581733338534832e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.822000000000000000e+03,3.501603603363037109e-01,6.139795295894145966e-03,5.521368584595620632e-04,1.367771066725254059e-03,1.581695512868463993e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.823000000000000000e+03,3.680995404720306396e-01,6.067832466214895248e-03,7.289992063306272030e-04,1.057692221365869045e-03,1.894303830340504646e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.824000000000000000e+03,3.775918483734130859e-01,6.064586807042360306e-03,6.073965923860669136e-04,1.574339577928185463e-03,1.594182220287621021e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.825000000000000000e+03,4.056513309478759766e-01,6.239629816263914108e-03,6.765500293113291264e-04,1.227751839905977249e-03,2.152211265638470650e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.826000000000000000e+03,4.308325052261352539e-01,6.487952545285224915e-03,5.939991679042577744e-04,1.988337840884923935e-03,1.725988113321363926e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.827000000000000000e+03,4.367874264717102051e-01,6.549816578626632690e-03,6.778676761314272881e-04,1.467699417844414711e-03,2.222307259216904640e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.828000000000000000e+03,4.089281558990478516e-01,6.809683050960302353e-03,5.732732242904603481e-04,1.799477497115731239e-03,1.716530998237431049e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.829000000000000000e+03,3.780068159103393555e-01,6.407796405255794525e-03,6.416405667550861835e-04,1.133561949245631695e-03,2.004865556955337524e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.830000000000000000e+03,3.359558284282684326e-01,6.094506476074457169e-03,5.177237326279282570e-04,1.301966141909360886e-03,1.539868419058620930e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.831000000000000000e+03,3.086515069007873535e-01,6.244104355573654175e-03,4.966313135810196400e-04,9.432503138668835163e-04,1.646633609198033810e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.832000000000000000e+03,3.017432689666748047e-01,6.472791079431772232e-03,5.216642166487872601e-04,8.709885878488421440e-04,1.624779775738716125e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.833000000000000000e+03,3.150071501731872559e-01,5.761575885117053986e-03,5.320739583112299442e-04,1.089670113287866116e-03,1.528327469713985920e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.834000000000000000e+03,3.503689765930175781e-01,7.710787001997232437e-03,6.181072094477713108e-04,1.005264464765787125e-03,1.880317926406860352e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.835000000000000000e+03,3.832936584949493408e-01,6.393208634108304977e-03,5.690383841283619404e-04,1.650056452490389347e-03,1.613841741345822811e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.836000000000000000e+03,4.171568155288696289e-01,6.796548608690500259e-03,7.866628002375364304e-04,1.220369478687644005e-03,2.164535690099000931e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.837000000000000000e+03,4.419437646865844727e-01,6.226392928510904312e-03,6.929306546226143837e-04,2.018860075622797012e-03,1.707646646536886692e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.838000000000000000e+03,4.733808934688568115e-01,6.970083341002464294e-03,8.037203806452453136e-04,1.558666583150625229e-03,2.371422015130519867e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.839000000000000000e+03,4.648612737655639648e-01,6.116714794188737869e-03,6.344061112031340599e-04,2.236133441329002380e-03,1.778072910383343697e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.840000000000000000e+03,4.589471817016601562e-01,6.747379433363676071e-03,7.857318269088864326e-04,1.530164387077093124e-03,2.273575635626912117e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.841000000000000000e+03,4.350927174091339111e-01,6.781491450965404510e-03,6.734725320711731911e-04,1.982291461899876595e-03,1.695163315162062645e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.842000000000000000e+03,3.766555190086364746e-01,6.259460933506488800e-03,6.637240876443684101e-04,1.115732011385262012e-03,1.987098949030041695e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.843000000000000000e+03,3.301014900207519531e-01,6.190188694745302200e-03,5.213838885538280010e-04,1.239523640833795071e-03,1.540107419714331627e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.844000000000000000e+03,2.988527715206146240e-01,6.615064572542905807e-03,4.398447345010936260e-04,9.441443835385143757e-04,1.604538527317345142e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.845000000000000000e+03,3.090472817420959473e-01,6.913652177900075912e-03,5.278688622638583183e-04,9.606659878045320511e-04,1.601938158273696899e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.846000000000000000e+03,3.137077689170837402e-01,6.413548719137907028e-03,4.901263746432960033e-04,1.071701524779200554e-03,1.575249712914228439e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.847000000000000000e+03,3.089920282363891602e-01,6.616911850869655609e-03,5.456701037473976612e-04,8.752917638048529625e-04,1.668958459049463272e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.848000000000000000e+03,3.204440474510192871e-01,6.665160413831472397e-03,5.005437415093183517e-04,1.164580229669809341e-03,1.539316494017839432e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.849000000000000000e+03,3.230316340923309326e-01,6.652281153947114944e-03,5.241206381469964981e-04,9.892489761114120483e-04,1.716946600936353207e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.850000000000000000e+03,3.205324411392211914e-01,6.222340278327465057e-03,4.681084537878632545e-04,1.156751299276947975e-03,1.580464537255465984e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.851000000000000000e+03,3.236173987388610840e-01,6.018974818289279938e-03,5.510658374987542629e-04,9.405905730091035366e-04,1.744517358019948006e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.852000000000000000e+03,3.225435614585876465e-01,6.624230183660984039e-03,5.433969781734049320e-04,1.158750848844647408e-03,1.523287966847419739e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.853000000000000000e+03,3.361158370971679688e-01,6.060752086341381073e-03,5.482967826537787914e-04,1.035001943819224834e-03,1.777859753929078579e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.854000000000000000e+03,3.341876566410064697e-01,6.673002615571022034e-03,4.787124344147741795e-04,1.275361282750964165e-03,1.587802777066826820e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.855000000000000000e+03,3.345778584480285645e-01,7.009175606071949005e-03,6.214287132024765015e-04,9.663253440521657467e-04,1.758024562150239944e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.856000000000000000e+03,3.492141067981719971e-01,6.239428650587797165e-03,5.380114889703691006e-04,1.424275105819106102e-03,1.529854489490389824e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.857000000000000000e+03,3.446637094020843506e-01,6.487464066594839096e-03,5.879141390323638916e-04,1.005302648991346359e-03,1.853420282714068890e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.858000000000000000e+03,3.575927615165710449e-01,6.430719513446092606e-03,5.356097244657576084e-04,1.443119253963232040e-03,1.597198890522122383e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.859000000000000000e+03,3.485823869705200195e-01,6.308259908109903336e-03,5.722002242691814899e-04,1.033992273733019829e-03,1.879631541669368744e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.860000000000000000e+03,3.323014378547668457e-01,6.400830578058958054e-03,6.177510949783027172e-04,1.173724071122705936e-03,1.531539135612547398e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.861000000000000000e+03,3.103961646556854248e-01,6.944381166249513626e-03,5.226561333984136581e-04,8.474225178360939026e-04,1.733883051201701164e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.862000000000000000e+03,3.062342405319213867e-01,6.612553726881742477e-03,4.685493477154523134e-04,1.022556680254638195e-03,1.571236411109566689e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.863000000000000000e+03,3.049585223197937012e-01,6.822283845394849777e-03,5.086403107270598412e-04,9.395997622050344944e-04,1.601344905793666840e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.864000000000000000e+03,3.064576983451843262e-01,6.682640407234430313e-03,4.727270279545336962e-04,1.006750389933586121e-03,1.585099380463361740e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.865000000000000000e+03,3.203449547290802002e-01,5.627329461276531219e-03,5.247663357295095921e-04,1.127958181314170361e-03,1.550725079141557217e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.866000000000000000e+03,3.459237813949584961e-01,6.615884136408567429e-03,6.483873585239052773e-04,9.241964435204863548e-04,1.886653713881969452e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.867000000000000000e+03,3.399943113327026367e-01,6.647798232734203339e-03,5.564006278291344643e-04,1.297897426411509514e-03,1.545645180158317089e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.868000000000000000e+03,3.312923312187194824e-01,6.779827643185853958e-03,4.879829357378184795e-04,1.033910433761775494e-03,1.791029819287359715e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.869000000000000000e+03,2.939640283584594727e-01,7.114552892744541168e-03,4.169278545305132866e-04,9.361420525237917900e-04,1.586570288054645061e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.870000000000000000e+03,3.075202703475952148e-01,6.659312639385461807e-03,5.493026692420244217e-04,8.986136526800692081e-04,1.627286314032971859e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.871000000000000000e+03,3.072969317436218262e-01,6.707030348479747772e-03,4.676615353673696518e-04,1.042396062985062599e-03,1.562911784276366234e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.872000000000000000e+03,3.148673176765441895e-01,6.255710031837224960e-03,4.620378313120454550e-04,1.154928468167781830e-03,1.531706657260656357e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.873000000000000000e+03,3.147386610507965088e-01,6.776343099772930145e-03,5.158822168596088886e-04,9.322707192040979862e-04,1.699233660474419594e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.874000000000000000e+03,3.305696249008178711e-01,6.501508876681327820e-03,4.415920993778854609e-04,1.290799933485686779e-03,1.573304412886500359e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.875000000000000000e+03,3.483103215694427490e-01,6.669751834124326706e-03,4.858570464421063662e-04,1.171795884147286415e-03,1.825450337491929531e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.876000000000000000e+03,3.471156954765319824e-01,6.739680189639329910e-03,5.996998515911400318e-04,1.318288734182715416e-03,1.553168287500739098e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.877000000000000000e+03,3.553958237171173096e-01,6.543540861457586288e-03,7.444433867931365967e-04,9.361597476527094841e-04,1.873355242423713207e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.878000000000000000e+03,3.591892123222351074e-01,6.076209247112274170e-03,4.906165995635092258e-04,1.494826283305883408e-03,1.606449484825134277e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.879000000000000000e+03,3.752515614032745361e-01,6.535546388477087021e-03,5.508484318852424622e-04,1.231284579262137413e-03,1.970382640138268471e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.880000000000000000e+03,3.659908771514892578e-01,7.047247607260942459e-03,5.430190940387547016e-04,1.527863088995218277e-03,1.589026418514549732e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.881000000000000000e+03,3.750827312469482422e-01,6.380357313901185989e-03,7.185039576143026352e-04,1.048968057148158550e-03,1.983355265110731125e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.882000000000000000e+03,3.377815485000610352e-01,6.448995787650346756e-03,5.021579563617706299e-04,1.327452016994357109e-03,1.548205502331256866e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.883000000000000000e+03,3.392465710639953613e-01,6.490561645478010178e-03,4.843821225222200155e-04,1.130638527683913708e-03,1.777445198968052864e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
6.884000000000000000e+03,3.218342363834381104e-01,7.044021040201187134e-03,4.737391718663275242e-04,1.187193905934691429e-03,1.557409297674894333e-03,3.003708422183990479e-01,3.133543133735656738e-01,1.004639863967895508e-01,2.015919446945190430e+00
